50,17.9
340,21
40,17
20,8.9
30,10.1
70,23.9
230,19.9
90,8.9
200,21.9
20,23.9
340,21
80,8.9
40,14.1
60,21.9
30,13
70,12.1
70,14.1
340,25.9
340,19.9
30,13
200,8.1
80,8.9
60,13
70,10.1
60,12.1
60,8.1
200,8.1
20,14.1
200,6.9
210,8.9
270,8.1
200,21.9
320,25.9
20,23
260,29.1
340,30
270,8.9
40,17
60,8.9
70,8.9
230,6.9
200,8.9
10,10.1
220,8.1
190,8.1
130,16.1
200,19.9
250,6.9
200,8.9
190,14.1
210,25.1
340,25.9
350,29.1
110,12.1
240,8.9
20,25.1
30,17.9
230,8.1
250,6.9
180,8.1
20,10.1
260,10.1
160,16.1
230,25.1
190,8.9
200,8.9
200,8.1
70,6.9
280,8.9
200,21
200,25.1
340,25.1
90,17
70,8.9
210,8.1
360,21
340,25.9
50,10.1
200,8.1
20,10.1
20,25.9
340,34.9
350,28
30,10.1
290,8.1
350,23.9
20,17.9
70,8.1
220,25.1
340,33.1
360,21.9
40,21.9
340,10.1
200,10.1
100,15
190,29.1
330,25.9
340,17.9
60,16.1
50,17.9
40,13
20,14.1
50,21.9
40,17
10,16.1
20,31.1
10,28
60,8.9
270,8.9
250,6.9
250,8.1
200,13
20,12.1
200,8.1
80,8.1
20,23
40,14.1
60,8.1
260,8.1
220,8.1
30,14.1
250,8.9
80,12.1
50,17.9
190,13
270,8.9
230,25.1
200,14.1
350,21.9
340,23
340,13
10,21
40,17.9
230,13
10,25.1
60,13
30,17
230,23
280,25.1
330,23
230,30
230,31.1
250,30
290,25.9
90,13
10,23
60,21.9
50,14.1
50,12.1
70,13
300,17
240,10.1
110,12.1
10,23
60,19.9
40,10.1
210,10.1
80,14.1
20,13
20,8.9
80,17
180,13
230,16.1
200,30
340,21.9
340,21
100,16.1
170,13
80,15
240,23
310,30
340,23.9
360,25.1
60,10.1
80,12.1
240,16.1
180,17
200,16.1
100,12.1
40,14.1
30,15
240,23
190,21.9
200,19.9
20,30
260,30
310,36.9
320,25.9
190,21.9
10,25.1
330,19.9
240,34.9
350,32
10,17
240,17.9
260,17
200,30
340,28
30,19.9
160,14.1
40,16.1
40,17
90,10.1
250,17.9
200,21
240,23.9
230,30
270,25.1
340,31.1
360,32
340,25.1
30,23.9
30,17
260,17
190,17.9
160,19.9
190,21
260,17.9
60,13
70,16.1
180,17
250,19.9
190,17
240,19.9
200,21.9
190,21.9
30,29.1
330,30
90,16.1
110,16.1
180,17
190,21
250,23.9
30,16.1
180,15
200,13
250,15
80,17.9
210,17.9
230,23
220,33.1
340,28
340,25.9
90,13
80,14.1
150,21.9
150,21.9
90,15
90,10.1
200,17
180,21
240,23
190,19.9
170,16.1
190,17.9
180,21
70,10.1
200,13
190,19.9
240,25.9
200,17.9
200,17
200,17.9
240,17
240,21
200,17.9
230,17
200,21
190,10.1
270,13
130,15
240,17
220,17.9
180,17.9
170,16.1
230,17
70,23
40,23
230,15
190,13
190,15
190,21
190,21
260,25.1
190,19.9
240,21
170,16.1
180,17
200,23.9
200,23.9
90,25.9
90,15
40,36.9
180,12.1
170,17.9
40,28
100,12.1
280,19.9
280,21
300,16.1
240,17.9
200,23.9
190,21.9
190,19.9
190,14.1
190,19.9
250,17.9
180,17.9
180,17.9
250,17.9
170,15
260,14.1
200,17
170,23.9
170,19.9
220,23
190,17.9
200,12.1
190,17.9
190,19.9
80,13
150,21
50,21
50,17
60,8.9
270,8.9
270,29.1
350,8.9
240,19.9
240,21
190,10.1
240,25.1
260,21.9
70,12.1
110,14.1
110,16.1
170,19.9
340,23.9
80,12.1
280,21.9
230,29.1
230,25.1
240,19.9
240,23
190,16.1
170,17
180,23.9
100,15
340,23.9
230,17.9
230,17
30,16.1
360,10.1
10,13
90,12.1
240,21
200,25.9
40,15
240,25.9
340,17.9
180,21
200,25.9
240,31.1
310,23.9
350,21.9
50,17
190,12.1
220,21.9
40,12.1
200,21.9
340,17.9
60,14.1
240,15
200,23
190,19.9
50,17.9
180,10.1
340,40.9
40,30
40,17
30,14.1
200,8.9
80,8.1
210,8.1
280,6.9
260,8.1
240,12.1
170,14.1
20,10.1
90,10.1
350,17
60,16.1
210,6.9
